2500 7000
2177 451 77
945 1596 421
2484 2239 329
835 968 409
941 2172 27
455 533 361
2290 238 396
298 2223 149
1788 1460 355
1995 447 480
257 1854 211
1834 1081 496
763 2378 492
1517 1983 18
659 822 206
738 614 133
1571 865 291
1165 779 345
719 2411 360
1757 1245 229
965 2140 148
2302 1264 320
390 1038 160
1548 734 195
1124 1799 33
1027 1075 19
2360 1601 438
1529 2489 47
1362 437 209
1469 2487 88
2373 603 174
391 559 367
489 1843 23
325 709 83
1141 1023 150
830 325 205
199 1678 162
1629 8 76
2259 1911 219
1013 1636 307
1711 512 411
918 2062 69
782 1669 23
1489 1980 427
1935 1603 10
183 715 115
2216 2347 365
1385 1172 419
910 1691 422
1097 1289 178
808 1835 294
15 1476 321
1913 442 132
1989 680 467
1598 2188 426
268 1088 51
1686 1277 489
453 1391 310
565 1331 185
606 1133 489
2344 577 254
359 1443 359
1092 1004 112
1049 2414 34
30 301 121
1031 638 205
184 625 379
1329 105 140
692 130 77
687 2355 441
1493 1784 220
1856 26 146
1814 501 386
2436 1873 168
1723 208 283
939 236 424
824 1048 362
175 2289 99
1664 799 320
2221 1934 205
1162 1168 206
1721 1888 95
468 2125 279
749 1895 164
745 77 448
1076 441 449
235 2147 334
1127 2209 324
1666 2107 405
1598 87 230
149 565 293
2415 1419 389
1582 2184 178
1919 961 495
599 549 145
1061 965 397
2414 1446 320
25 2390 315
1373 161 473
2189 1209 53
2441 2043 229
105 1151 393
1420 2115 438
1209 1283 312
2130 1786 313
993 2284 336
209 127 100
739 2329 461
1506 1988 492
433 354 300
899 1493 394
1046 503 363
626 667 102
75 422 31
697 1284 74
1487 29 214
1241 1425 373
79 1074 452
1278 1635 300
1185 1955 352
1937 1517 404
985 558 364
294 2498 17
225 2301 221
531 478 92
1744 259 155
1916 2435 126
1322 1404 99
664 2133 56
39 1719 24
217 1522 30
304 559 482
1377 89 444
939 1376 139
1992 2086 397
614 1166 27
1602 160 246
1265 718 485
1043 2126 378
1878 2459 478
43 819 252
1512 2194 209
877 1942 128
1852 1089 237
971 564 292
1013 1984 43
2404 898 39
994 2198 51
56 1683 53
325 1208 474
190 800 419
391 2024 13
667 2436 206
371 685 219
623 872 214
1582 724 355
2089 800 53
2047 1382 271
129 989 50
80 2491 258
2326 991 325
2431 293 296
1058 717 174
1040 1105 389
1221 1792 227
2020 573 123
1953 578 70
1194 878 96
1732 1489 498
1552 2475 184
632 484 156
687 1117 309
1708 2093 134
941 2388 163
274 1586 45
2412 575 54
1160 2204 51
537 1674 93
599 1233 478
22 1367 166
1581 651 34
1907 958 217
1040 1312 55
464 2427 99
518 672 259
1887 667 469
71 2497 461
1121 1140 341
2023 2012 481
2475 1076 498
166 1239 430
1140 817 114
612 484 33
751 918 494
1897 997 85
399 1337 297
955 762 351
1025 1071 95
1645 1426 497
1295 1320 307
709 117 108
1316 562 258
503 894 54
1980 459 179
1306 632 348
892 2094 293
1082 1689 486
783 1294 434
875 1496 162
2043 1461 274
778 941 237
1833 798 347
886 1242 113
2449 1096 159
459 1368 96
209 1318 406
74 1964 93
1849 1296 386
1841 486 38
11 981 218
71 207 498
1172 1623 409
1902 252 65
1986 1848 336
1227 213 39
594 1455 181
1254 1313 461
1332 840 99
1178 1815 185
298 2103 409
1525 441 470
2052 35 222
1240 1885 153
421 2324 352
1890 767 307
717 1968 100
1040 5 123
206 2330 359
1658 196 484
8 1000 106
52 2001 246
2477 1863 192
2467 357 367
2150 688 280
1606 324 69
1770 1907 23
1187 867 299
992 2307 333
1897 1787 143
1435 1321 299
108 1802 473
1679 196 57
709 2172 13
270 2425 99
2401 726 416
1152 35 261
667 1259 394
416 1471 186
669 1062 287
1971 295 82
322 1984 116
325 2131 112
63 1687 457
2267 913 236
973 1476 325
391 1782 410
1550 2311 209
1902 1927 196
517 1792 21
1845 1032 8
910 2135 142
53 1043 308
1162 46 63
1337 650 377
2087 689 16
1802 2057 411
1987 2205 125
1541 451 203
1184 2470 492
1440 427 21
1767 1840 384
100 1694 392
359 1431 377
1239 512 216
1053 599 171
375 2126 408
1292 1658 108
2234 1756 227
561 726 399
1161 2173 192
1863 820 341
2458 1713 483
1717 312 283
1298 960 331
94 2304 222
1955 1517 199
354 438 289
1007 2476 192
851 1265 44
1348 1403 500
1359 2304 21
1052 973 391
1689 760 404
858 1983 97
273 933 289
1281 236 167
1925 2149 356
1581 678 35
448 935 70
2171 79 255
2359 1188 411
2423 1846 417
1756 753 473
2413 775 429
2075 1136 313
737 910 367
1432 2383 447
1369 1198 68
2150 1627 171
712 1753 44
2220 146 33
1661 2176 197
2424 701 458
931 1323 425
1105 1657 391
1610 2455 51
903 713 437
1410 12 355
581 1979 461
1364 2050 1
1492 2374 460
2062 1484 91
1795 362 132
111 1754 357
796 2479 427
2102 247 300
2245 1888 245
2048 2404 484
2370 1454 120
1170 1271 69
2280 2176 291
303 2133 361
1640 190 164
1155 1991 402
1924 1580 49
568 1564 485
1139 1142 139
1643 1281 264
740 1305 383
2135 65 274
2500 2101 314
1805 638 256
1283 2442 261
333 2238 239
271 1523 462
1655 2336 116
1365 1953 280
888 966 220
453 1525 414
1466 697 254
844 1770 436
1483 1360 151
505 1616 58
1214 1939 206
2194 1134 194
1470 693 182
1747 1319 201
350 96 482
730 2336 271
1267 1614 22
1106 1019 258
2451 2235 316
453 1870 277
1317 2012 467
1598 2227 35
397 194 395
1660 2342 433
1608 1701 181
732 147 38
1554 1806 89
1087 1153 420
2258 1247 348
1581 1632 118
1814 1320 213
1380 504 494
1249 2486 171
1157 69 468
1358 1913 152
284 2413 49
800 175 446
1997 1437 373
1807 2133 418
2158 2145 26
967 366 300
2487 1209 496
666 1752 199
598 332 182
2118 2208 266
2005 892 127
1639 585 442
2100 1397 118
1149 1966 21
1684 568 284
1730 1723 396
74 1767 311
133 1141 147
1790 171 412
417 584 284
302 1914 160
466 966 449
2402 1654 378
1333 272 142
1719 2063 264
861 2216 108
618 1661 301
351 2306 165
198 1646 129
563 1260 157
897 432 118
1195 894 18
24 61 434
1215 1481 33
1663 1996 443
1859 1515 370
1295 1826 29
2308 1436 153
402 2105 459
1443 1890 244
2461 1712 100
546 398 44
1287 466 50
1386 2175 216
2056 1546 291
2330 236 303
488 2490 464
2244 1834 354
623 1664 314
2104 1162 399
1255 50 396
866 389 461
1787 2442 19
1924 2083 265
2492 2368 123
470 292 269
990 1410 23
268 40 499
2283 1783 29
72 2170 435
645 113 10
89 468 172
908 2403 343
1484 138 282
420 233 272
1004 343 480
598 138 122
161 1104 103
1050 306 150
350 1846 225
45 2026 156
2033 2270 204
2338 2073 321
946 1726 6
220 1394 149
1986 2353 344
2052 1028 241
31 2036 230
1467 1748 360
1925 1385 317
2292 2436 1
1853 816 420
214 2209 189
1406 1900 55
540 2192 209
888 1613 417
982 2460 225
647 854 12
463 420 65
2343 2007 429
427 642 336
1676 81 316
2456 1808 160
954 498 237
974 2278 295
3 1150 362
948 1577 195
275 211 180
863 419 87
528 1260 380
2209 433 119
58 745 78
2009 1898 14
2316 1487 492
228 1796 281
2050 2342 442
1149 682 47
2446 1708 371
1801 1980 101
1554 1190 480
1937 970 18
365 371 33
1073 505 457
2473 1831 101
871 147 404
2239 1046 429
2007 1629 415
150 1826 236
149 1642 160
477 429 495
538 1395 393
1883 1698 197
1154 38 364
1945 1349 299
1125 101 392
2442 306 149
674 2321 187
657 721 372
724 516 203
909 1092 453
2305 2248 155
2321 174 165
2383 2250 76
1515 223 82
522 2185 324
2135 390 443
505 1806 319
523 489 1
1437 2157 474
2317 1428 308
2308 428 23
397 894 271
1777 93 316
1583 1041 138
1706 65 330
1862 1692 228
1877 1680 294
2150 1051 451
2394 377 269
2084 1331 135
637 862 196
500 1973 192
2058 1380 111
455 1483 337
2285 1892 232
433 274 416
667 19 125
1190 2328 318
188 1837 21
82 1020 203
1540 2055 90
217 982 351
2381 420 48
980 1639 230
1904 498 413
2157 1210 154
2375 1281 332
2460 1542 477
2180 1336 500
336 2399 259
1325 296 137
1696 532 403
867 401 302
1604 1216 136
1200 1984 117
1529 1823 121
535 1661 331
319 1941 279
833 817 53
735 469 226
1963 256 386
1688 1681 35
385 1769 358
952 2392 237
509 1267 120
1399 1455 271
52 208 164
277 60 167
587 1017 336
1453 68 396
29 829 290
1842 2002 403
1792 2010 291
587 2205 282
1602 2083 328
257 1742 280
701 1578 433
77 76 22
2192 160 341
25 920 135
2209 437 59
1162 596 488
1073 2201 44
1491 872 177
2228 2318 254
874 168 418
1018 1551 40
1113 628 89
776 1113 77
445 2111 199
90 613 447
365 959 93
2004 550 63
2114 1834 237
434 818 460
693 2267 113
746 2491 188
1256 1035 352
439 2412 24
157 1741 325
2483 1980 144
108 243 385
1041 805 278
624 2036 409
53 1741 32
1803 2037 421
1125 2006 302
1143 2172 290
1152 1584 192
182 871 226
198 2189 411
2155 1752 344
1652 1664 65
1676 592 423
2120 2323 146
386 2134 385
1002 761 376
1527 135 239
2374 2439 267
140 2085 3
1357 53 443
1082 795 288
144 48 451
1726 2275 396
1523 1666 79
1096 2088 20
459 2129 307
1582 2205 389
301 2302 378
569 397 396
876 250 351
2065 1152 129
140 1488 422
1649 1439 95
2167 46 26
1618 1205 240
2301 384 141
1226 1814 34
1590 2307 113
1784 752 473
2198 1308 195
536 941 350
1949 813 125
1674 1213 116
1477 1420 113
1790 2227 425
659 2199 73
912 2099 251
2020 540 380
1467 1175 65
2012 1491 233
609 1733 209
43 924 210
2036 2072 346
2049 2151 181
1580 2006 216
1358 941 431
1492 682 239
1629 2131 32
2140 1220 55
1346 990 123
1386 475 111
514 853 291
768 2491 288
2206 2012 222
426 2154 80
2416 1995 364
1402 1578 37
1657 654 48
1915 1932 115
620 765 47
2026 2067 8
1035 168 162
1556 1652 21
564 175 361
29 696 119
328 1922 168
420 293 50
1293 2324 56
879 1118 271
1140 360 425
1487 2454 373
1473 91 398
1182 133 409
40 1984 417
2390 1581 296
1963 1141 124
1700 2267 404
868 1211 294
1010 763 329
1784 719 485
2279 312 190
961 1892 454
1992 1260 400
215 1474 468
152 23 316
2282 1258 347
1175 254 42
1931 440 150
985 1671 326
614 1348 242
935 239 357
2020 1969 99
1370 1836 383
884 42 260
1545 167 449
2264 387 250
1402 808 338
685 394 330
219 1946 50
343 1438 4
1673 137 410
241 853 424
266 542 255
665 859 14
481 1524 191
1429 1495 277
2189 452 64
1334 822 446
474 1847 476
2133 900 329
780 2353 271
1059 1793 80
1875 1930 219
867 2192 200
1370 463 328
2023 1447 304
1071 1647 164
526 820 281
714 1285 389
117 2102 262
1071 1447 257
1838 1270 317
1317 1143 76
1577 1437 65
1288 1113 250
1523 276 142
623 1593 384
1636 1369 181
1363 838 180
1009 676 190
74 1526 105
1648 277 195
2459 436 135
531 115 201
1068 225 275
95 2384 53
1291 1863 225
1431 1838 30
487 1372 160
291 2082 182
1298 1829 24
1561 1700 412
984 379 89
2423 2454 215
500 506 228
2154 1582 288
1348 394 191
2468 1303 436
1266 2023 49
355 1991 457
1789 429 415
282 2436 70
1255 623 294
407 304 429
633 76 51
992 1500 489
2099 1011 34
453 1068 371
2335 1216 390
565 974 368
181 2325 137
826 1348 245
378 470 55
1925 590 318
981 1396 151
402 2365 63
2278 2085 113
68 2257 83
824 1054 109
476 669 15
2303 2249 365
410 2002 312
879 862 341
1048 1158 366
225 1909 351
1675 1841 352
1349 1383 384
1627 833 479
882 544 409
59 347 372
716 2217 161
1746 491 59
1192 12 419
529 902 1
1634 2058 91
767 1646 102
2155 1263 492
2252 147 251
2437 480 430
1735 351 300
2307 655 309
1267 1593 248
2284 490 322
377 105 286
257 432 435
677 2280 237
2491 2461 165
342 2056 34
167 188 492
1487 1807 161
720 1252 487
2298 1187 137
2198 318 83
250 1441 152
1739 1229 222
1550 1788 232
1424 1687 204
752 62 206
351 2425 11
2159 1262 169
1237 269 366
1991 1313 64
751 587 226
2394 1200 451
1637 33 280
1795 1233 6
929 1133 354
2276 1536 191
392 1646 301
490 217 407
940 2104 102
2416 484 156
1558 1974 328
1557 1319 317
2063 36 466
2043 2152 10
77 1861 210
554 908 421
1624 1174 353
1059 301 87
859 201 413
1125 1364 329
2047 525 389
1608 174 435
431 1073 145
87 220 462
1940 2243 200
2011 528 265
656 1329 110
1117 1230 17
95 446 250
2332 2230 13
2412 1645 106
1901 2052 33
741 1093 175
1554 1461 211
694 2095 423
1151 360 63
2286 2176 443
1697 1489 348
2159 2499 7
589 1902 385
365 494 183
1639 221 456
685 1609 142
119 2246 60
572 2116 421
2038 1273 336
1974 1230 272
1453 1080 280
257 411 431
89 2369 178
598 200 492
282 266 228
568 1427 273
2222 2184 14
1266 761 117
1379 1938 374
895 1852 41
167 1247 170
1617 2359 267
103 692 49
94 668 396
372 1942 35
644 272 100
684 1964 9
603 796 169
1740 280 138
514 748 316
466 1719 135
1318 693 104
433 2138 362
2204 580 138
1114 514 57
1244 1131 343
734 1044 360
946 1173 296
166 745 251
521 2098 392
60 1796 125
1014 1570 173
2492 562 99
1078 882 316
189 1267 174
749 668 85
1393 1317 219
1477 991 374
631 354 41
471 1922 185
331 1119 465
2488 567 288
2279 2240 98
2319 673 28
2337 300 358
1795 835 97
1373 1117 361
636 542 17
142 1910 366
1065 1283 378
1755 819 242
1406 2411 7
1671 518 246
296 1947 135
2030 1355 317
1512 1175 345
381 2022 400
1885 2059 457
88 562 279
948 1380 110
778 1649 459
2355 1797 238
2139 1361 33
2075 864 428
1467 6 35
355 1392 159
673 854 232
295 1463 128
1691 1323 452
1624 1900 121
201 864 285
51 353 234
1566 2139 145
254 2001 178
361 1233 222
1967 379 485
1352 374 219
1069 2104 122
341 1282 445
1632 103 453
2367 2065 346
1167 816 9
1158 1475 215
1029 912 87
335 2398 444
922 2376 255
2439 1128 164
338 1395 246
117 1977 296
1943 2189 166
1649 1883 342
1651 1159 216
1366 1032 9
142 2246 403
21 651 279
733 1158 215
389 1610 223
2400 816 152
1614 757 383
305 384 368
2043 562 105
57 2388 257
1971 706 345
745 908 344
1954 1727 3
2203 2061 225
490 644 358
1044 1654 274
2440 239 7
715 650 358
2187 44 307
1076 395 164
2328 225 371
225 1912 435
535 1768 38
2431 2219 425
1821 306 33
1822 405 37
20 952 188
442 803 115
1535 783 306
1352 497 352
85 1203 356
1904 1042 57
1675 1200 479
146 1460 452
1517 1164 452
1566 1055 136
1291 1268 98
2069 1124 420
1877 1193 412
538 2104 98
345 1350 376
2486 799 146
1353 2147 190
2298 1164 22
2315 1998 304
189 292 408
1463 1786 73
1494 652 146
2296 722 311
998 1063 45
1462 556 68
685 1383 102
1977 1807 500
1402 729 67
1761 1449 299
476 2208 238
130 391 73
1053 905 403
273 1405 468
1784 257 425
62 2001 95
1122 1292 362
1356 486 382
406 1202 123
2049 1236 243
1094 1136 68
419 206 471
660 1342 492
1313 1955 310
29 2120 358
1080 110 355
2034 665 190
631 1701 223
2082 766 76
1167 1304 84
420 525 170
186 2420 414
1881 1301 247
1134 1203 115
2078 2366 94
2145 1388 248
1074 2412 80
128 1514 179
910 1017 414
785 2078 164
639 987 285
2200 1396 105
953 1396 284
1022 304 453
1635 465 436
570 1105 221
1097 2172 308
611 1274 269
310 1714 317
214 319 123
1245 1985 212
395 1453 196
608 2186 55
2122 362 320
334 441 243
650 1500 378
529 1441 134
2101 152 123
1757 556 256
1995 869 393
908 2101 116
1641 2070 390
2330 1384 150
1783 618 111
2455 2261 463
1153 1831 217
1139 1697 458
1846 268 494
2027 2451 173
2284 2158 461
403 1578 141
833 2230 241
2189 2006 9
776 215 49
2001 2437 367
1928 1433 279
212 2388 297
1495 1985 494
1348 1684 92
1237 2402 42
1283 38 72
1899 987 72
862 881 437
489 637 26
734 273 338
1664 563 85
1377 1187 45
142 618 498
57 2323 117
2142 355 148
1524 637 292
1097 413 158
993 1331 293
412 1646 305
2013 2423 23
305 495 113
1202 1480 11
886 1034 327
981 1487 122
1324 2166 481
2136 1452 195
1938 576 262
125 567 19
24 271 478
845 400 324
2438 139 367
1345 932 105
2309 1938 220
272 2469 253
364 1742 257
2264 17 2
2068 1419 301
1951 443 470
1365 816 16
2186 636 307
2140 985 205
2459 1488 19
2448 1348 280
2481 382 145
238 1985 333
410 1129 182
543 770 176
801 734 326
1813 1025 432
1416 1718 51
624 1659 316
1741 1205 183
2478 2156 61
1119 995 371
1340 189 418
1746 566 122
2166 1611 331
1363 2470 363
2297 1735 42
480 1371 62
1763 2218 424
1353 2352 400
46 2363 49
388 1956 412
2468 2478 14
